scenario,standard,param_name,param_value,rng_run,flow_id,src,dst,txPkts,rxPkts,lost,lossRate_pct,meanDelay_ms,jitter_ms
background,80211ax,nBackground,2,4,6,192.168.1.5:49153,192.168.1.1:9,865,865,0,0,0.0710234,0.0128099
background,80211ax,nBackground,2,5,2,192.168.1.3:49153,192.168.1.1:9,885,885,0,0,0.0673282,0.01308
background,80211ax,nBackground,2,5,3,192.168.1.2:49153,192.168.1.1:9,820,820,0,0,0.0658223,0.00933359
background,80211ax,nBackground,2,5,5,192.168.1.4:49153,192.168.1.1:9,817,817,0,0,0.0646597,0.00824541
background,80211ax,nBackground,2,5,6,192.168.1.5:49153,192.168.1.1:9,843,843,0,0,0.0648778,0.00644949
background,80211ax,nBackground,2,5,7,192.168.1.6:49153,192.168.1.1:9,695,695,0,0,0.064682,0.00795271
background,80211ax,nBackground,2,6,1,192.168.1.3:49153,192.168.1.1:9,994,994,0,0,0.0674323,0.0135553
background,80211ax,nBackground,2,6,3,192.168.1.4:49153,192.168.1.1:9,948,948,0,0,0.0665137,0.0115999
background,80211ax,nBackground,2,6,4,192.168.1.2:49153,192.168.1.1:9,740,740,0,0,0.0648155,0.00829998
background,80211ax,nBackground,2,6,5,192.168.1.6:49153,192.168.1.1:9,880,880,0,0,0.0661241,0.00740439
background,80211ax,nBackground,2,6,6,192.168.1.5:49153,192.168.1.1:9,862,862,0,0,0.0675454,0.0127428
background,80211ax,nBackground,2,7,1,192.168.1.3:49153,192.168.1.1:9,920,920,0,0,0.0651951,0.0085773
background,80211ax,nBackground,2,7,2,192.168.1.4:49153,192.168.1.1:9,906,906,0,0,0.0711651,0.0156073
background,80211ax,nBackground,2,7,3,192.168.1.2:49153,192.168.1.1:9,922,922,0,0,0.0656102,0.00830489
background,80211ax,nBackground,2,7,4,192.168.1.6:49153,192.168.1.1:9,933,933,0,0,0.0645304,0.00775426
background,80211ax,nBackground,2,7,5,192.168.1.5:49153,192.168.1.1:9,950,950,0,0,0.0696556,0.0106622
background,80211ax,nBackground,2,8,1,192.168.1.2:49153,192.168.1.1:9,882,882,0,0,0.0684788,0.0153575
background,80211ax,nBackground,2,8,2,192.168.1.6:49153,192.168.1.1:9,888,888,0,0,0.070074,0.0154087
background,80211ax,nBackground,2,8,3,192.168.1.5:49153,192.168.1.1:9,820,820,0,0,0.0720326,0.0122152
background,80211ax,nBackground,2,8,4,192.168.1.4:49153,192.168.1.1:9,861,861,0,0,0.0680773,0.0146605
background,80211ax,nBackground,2,8,5,192.168.1.3:49153,192.168.1.1:9,818,818,0,0,0.0732174,0.0146908
background,80211ax,nBackground,2,9,1,192.168.1.3:49153,192.168.1.1:9,835,835,0,0,0.0683759,0.0121561
background,80211ax,nBackground,2,9,2,192.168.1.6:49153,192.168.1.1:9,1004,1004,0,0,0.0657305,0.00996686
background,80211ax,nBackground,2,9,3,192.168.1.2:49153,192.168.1.1:9,915,915,0,0,0.0636438,0.00576693
background,80211ax,nBackground,2,9,4,192.168.1.5:49153,192.168.1.1:9,895,895,0,0,0.0705786,0.0126423
background,80211ax,nBackground,2,9,6,192.168.1.4:49153,192.168.1.1:9,904,904,0,0,0.0666662,0.0122282
background,80211ax,nBackground,2,10,1,192.168.1.4:49153,192.168.1.1:9,947,947,0,0,0.0666479,0.0119211
background,80211ax,nBackground,2,10,2,192.168.1.2:49153,192.168.1.1:9,883,883,0,0,0.0658476,0.00864784
background,80211ax,nBackground,2,10,3,192.168.1.6:49153,192.168.1.1:9,898,898,0,0,0.0659199,0.0104596
background,80211ax,nBackground,2,10,4,192.168.1.3:49153,192.168.1.1:9,929,929,0,0,0.0679009,0.0143791
background,80211ax,nBackground,2,10,5,192.168.1.5:49153,192.168.1.1:9,836,836,0,0,0.0665899,0.00876735
background,80211ax,nBackground,3,1,1,192.168.1.2:49153,192.168.1.1:9,898,898,0,0,0.0716773,0.0150511
background,80211ax,nBackground,3,1,3,192.168.1.4:49153,192.168.1.1:9,970,970,0,0,0.0688097,0.0131808
background,80211ax,nBackground,3,1,4,192.168.1.3:49153,192.168.1.1:9,931,931,0,0,0.0746553,0.0127371
background,80211ax,nBackground,3,1,6,192.168.1.5:49153,192.168.1.1:9,832,832,0,0,0.0674164,0.0113673
background,80211ax,nBackground,3,1,7,192.168.1.6:49153,192.168.1.1:9,713,713,0,0,0.0663635,0.0113607
background,80211ax,nBackground,3,2,2,192.168.1.3:49153,192.168.1.1:9,793,793,0,0,0.0701682,0.017849
background,80211ax,nBackground,3,2,3,192.168.1.2:49153,192.168.1.1:9,735,735,0,0,0.0685339,0.0150982
background,80211ax,nBackground,3,2,4,192.168.1.5:49153,192.168.1.1:9,865,865,0,0,0.0685969,0.0140577
background,80211ax,nBackground,3,2,5,192.168.1.6:49153,192.168.1.1:9,838,838,0,0,0.067376,0.0108826
background,80211ax,nBackground,3,2,6,192.168.1.4:49153,192.168.1.1:9,825,825,0,0,0.0707594,0.0194005
background,80211ax,nBackground,3,3,1,192.168.1.3:49153,192.168.1.1:9,908,908,0,0,0.0756767,0.0144097
background,80211ax,nBackground,3,3,2,192.168.1.4:49153,192.168.1.1:9,796,796,0,0,0.0726911,0.0236156
background,80211ax,nBackground,3,3,4,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0675671,0.0129016
background,80211ax,nBackground,3,3,5,192.168.1.6:49153,192.168.1.1:9,784,784,0,0,0.0717247,0.0177189
background,80211ax,nBackground,3,3,6,192.168.1.5:49153,192.168.1.1:9,873,873,0,0,0.0674599,0.0123416
background,80211ax,nBackground,3,4,1,192.168.1.4:49153,192.168.1.1:9,976,976,0,0,0.0689498,0.0129145
background,80211ax,nBackground,3,4,2,192.168.1.2:49153,192.168.1.1:9,868,868,0,0,0.0677582,0.0111447
background,80211ax,nBackground,3,4,3,192.168.1.3:49153,192.168.1.1:9,796,796,0,0,0.0661277,0.0108793
background,80211ax,nBackground,3,4,4,192.168.1.5:49153,192.168.1.1:9,863,863,0,0,0.0718119,0.0172456
background,80211ax,nBackground,3,4,7,192.168.1.6:49153,192.168.1.1:9,763,763,0,0,0.0669418,0.0117211
background,80211ax,nBackground,3,5,2,192.168.1.4:49153,192.168.1.1:9,776,776,0,0,0.0653708,0.00900238
background,80211ax,nBackground,3,5,3,192.168.1.2:49153,192.168.1.1:9,744,744,0,0,0.0666957,0.0118493
background,80211ax,nBackground,3,5,5,192.168.1.5:49153,192.168.1.1:9,868,868,0,0,0.0660214,0.00945377
background,80211ax,nBackground,3,5,6,192.168.1.6:49153,192.168.1.1:9,829,829,0,0,0.0703856,0.0129881
background,80211ax,nBackground,3,5,8,192.168.1.3:49153,192.168.1.1:9,942,942,0,0,0.0696492,0.015672
background,80211ax,nBackground,3,6,1,192.168.1.2:49153,192.168.1.1:9,910,910,0,0,0.0712741,0.0207796
background,80211ax,nBackground,3,6,3,192.168.1.4:49153,192.168.1.1:9,828,828,0,0,0.0692375,0.0162095
background,80211ax,nBackground,3,6,4,192.168.1.3:49153,192.168.1.1:9,935,935,0,0,0.0655005,0.0095627
background,80211ax,nBackground,3,6,5,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.0691059,0.0160896
background,80211ax,nBackground,3,6,8,192.168.1.6:49153,192.168.1.1:9,819,819,0,0,0.0666178,0.0116378
background,80211ax,nBackground,3,7,1,192.168.1.5:49153,192.168.1.1:9,860,860,0,0,0.0692181,0.0169855
background,80211ax,nBackground,3,7,2,192.168.1.6:49153,192.168.1.1:9,874,874,0,0,0.072741,0.0151618
background,80211ax,nBackground,3,7,4,192.168.1.2:49153,192.168.1.1:9,965,965,0,0,0.0687066,0.0157346
background,80211ax,nBackground,3,7,5,192.168.1.4:49153,192.168.1.1:9,887,887,0,0,0.069702,0.0144918
background,80211ax,nBackground,3,7,7,192.168.1.3:49153,192.168.1.1:9,795,795,0,0,0.0681125,0.0144059
background,80211ax,nBackground,3,8,1,192.168.1.5:49153,192.168.1.1:9,840,840,0,0,0.0678791,0.0113463
background,80211ax,nBackground,3,8,2,192.168.1.2:49153,192.168.1.1:9,880,880,0,0,0.0643678,0.0074273
background,80211ax,nBackground,3,8,3,192.168.1.4:49153,192.168.1.1:9,845,845,0,0,0.0681184,0.0134182
background,80211ax,nBackground,3,8,5,192.168.1.3:49153,192.168.1.1:9,997,997,0,0,0.0706558,0.017155
background,80211ax,nBackground,3,8,8,192.168.1.6:49153,192.168.1.1:9,822,822,0,0,0.0667158,0.0121352
background,80211ax,nBackground,3,9,1,192.168.1.3:49153,192.168.1.1:9,816,816,0,0,0.0687542,0.0135593
background,80211ax,nBackground,3,9,3,192.168.1.5:49153,192.168.1.1:9,924,924,0,0,0.073551,0.0176498
background,80211ax,nBackground,3,9,4,192.168.1.2:49153,192.168.1.1:9,900,900,0,0,0.0666639,0.0120123
background,80211ax,nBackground,3,9,7,192.168.1.4:49153,192.168.1.1:9,795,795,0,0,0.0666512,0.0106296
background,80211ax,nBackground,3,9,8,192.168.1.6:49153,192.168.1.1:9,821,821,0,0,0.0642142,0.00707082
background,80211ax,nBackground,3,10,1,192.168.1.2:49153,192.168.1.1:9,924,924,0,0,0.0716946,0.0185037
background,80211ax,nBackground,3,10,2,192.168.1.5:49153,192.168.1.1:9,933,933,0,0,0.0684154,0.0154346
background,80211ax,nBackground,3,10,3,192.168.1.3:49153,192.168.1.1:9,924,924,0,0,0.068252,0.0149358
background,80211ax,nBackground,3,10,5,192.168.1.6:49153,192.168.1.1:9,867,867,0,0,0.0673829,0.013317
background,80211ax,nBackground,3,10,6,192.168.1.4:49153,192.168.1.1:9,700,700,0,0,0.0742351,0.0159607
background,80211ax,nBackground,5,1,1,192.168.1.6:49153,192.168.1.1:9,881,881,0,0,0.0686933,0.0140036
background,80211ax,nBackground,5,1,2,192.168.1.4:49153,192.168.1.1:9,858,858,0,0,0.0734098,0.0251668
background,80211ax,nBackground,5,1,8,192.168.1.5:49153,192.168.1.1:9,931,931,0,0,0.0691201,0.0137336
background,80211ax,nBackground,5,1,9,192.168.1.3:49153,192.168.1.1:9,665,665,0,0,0.0718677,0.0183699
background,80211ax,nBackground,5,1,10,192.168.1.2:49153,192.168.1.1:9,806,806,0,0,0.0690434,0.0161946
background,80211ax,nBackground,5,2,1,192.168.1.6:49153,192.168.1.1:9,903,903,0,0,0.0801096,0.0288303
background,80211ax,nBackground,5,2,2,192.168.1.3:49153,192.168.1.1:9,881,881,0,0,0.0700103,0.0180577
background,80211ax,nBackground,5,2,3,192.168.1.5:49153,192.168.1.1:9,998,998,0,0,0.0703617,0.0183441
background,80211ax,nBackground,5,2,4,192.168.1.4:49153,192.168.1.1:9,832,832,0,0,0.0703238,0.0131942
background,80211ax,nBackground,5,2,8,192.168.1.2:49153,192.168.1.1:9,886,886,0,0,0.0760619,0.0270677
background,80211ax,nBackground,5,3,1,192.168.1.6:49153,192.168.1.1:9,837,837,0,0,0.0753781,0.0292875
background,80211ax,nBackground,5,3,2,192.168.1.4:49153,192.168.1.1:9,894,894,0,0,0.075946,0.0241263
background,80211ax,nBackground,5,3,4,192.168.1.2:49153,192.168.1.1:9,930,930,0,0,0.069687,0.0156038
background,80211ax,nBackground,5,3,6,192.168.1.3:49153,192.168.1.1:9,822,822,0,0,0.073605,0.0239972
background,80211ax,nBackground,5,3,7,192.168.1.5:49153,192.168.1.1:9,682,682,0,0,0.0710682,0.0117559
background,80211ax,nBackground,5,4,1,192.168.1.5:49153,192.168.1.1:9,874,874,0,0,0.0676213,0.013566
background,80211ax,nBackground,5,4,2,192.168.1.4:49153,192.168.1.1:9,932,932,0,0,0.0767436,0.0199913
background,80211ax,nBackground,5,4,3,192.168.1.3:49153,192.168.1.1:9,840,840,0,0,0.0712714,0.0192224
background,80211ax,nBackground,5,4,6,192.168.1.6:49153,192.168.1.1:9,902,902,0,0,0.0701132,0.0149946
background,80211ax,nBackground,5,4,7,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0658038,0.00995303
background,80211ax,nBackground,5,5,1,192.168.1.5:49153,192.168.1.1:9,916,916,0,0,0.0755288,0.0176454
background,80211ax,nBackground,5,5,2,192.168.1.6:49153,192.168.1.1:9,821,821,0,0,0.0702173,0.018597
background,80211ax,nBackground,5,5,4,192.168.1.2:49153,192.168.1.1:9,942,942,0,0,0.0734232,0.0207026
background,80211ax,nBackground,5,5,5,192.168.1.3:49153,192.168.1.1:9,948,948,0,0,0.0737166,0.0223339
background,80211ax,nBackground,5,5,6,192.168.1.4:49153,192.168.1.1:9,787,787,0,0,0.0715827,0.0180598
background,80211ax,nBackground,5,6,1,192.168.1.5:49153,192.168.1.1:9,899,899,0,0,0.0726716,0.0198062
background,80211ax,nBackground,5,6,2,192.168.1.6:49153,192.168.1.1:9,810,810,0,0,0.0884972,0.0305131
background,80211ax,nBackground,5,6,3,192.168.1.4:49153,192.168.1.1:9,806,806,0,0,0.0737934,0.0234542
background,80211ax,nBackground,5,6,4,192.168.1.3:49153,192.168.1.1:9,728,728,0,0,0.0767639,0.0290731
background,80211ax,nBackground,5,6,5,192.168.1.2:49153,192.168.1.1:9,962,962,0,0,0.0745355,0.023367
background,80211ax,nBackground,5,7,1,192.168.1.6:49153,192.168.1.1:9,1007,1007,0,0,0.0682057,0.0149284
background,80211ax,nBackground,5,7,2,192.168.1.3:49153,192.168.1.1:9,844,844,0,0,0.06905,0.0162562
background,80211ax,nBackground,5,7,4,192.168.1.4:49153,192.168.1.1:9,814,814,0,0,0.0752363,0.0248005
background,80211ax,nBackground,5,7,6,192.168.1.2:49153,192.168.1.1:9,968,968,0,0,0.0700131,0.0182765
background,80211ax,nBackground,5,7,7,192.168.1.5:49153,192.168.1.1:9,892,892,0,0,0.0753917,0.0237607
background,80211ax,nBackground,5,8,1,192.168.1.6:49153,192.168.1.1:9,859,859,0,0,0.072557,0.0204944
background,80211ax,nBackground,5,8,2,192.168.1.5:49153,192.168.1.1:9,840,840,0,0,0.0743369,0.0237216
background,80211ax,nBackground,5,8,4,192.168.1.2:49153,192.168.1.1:9,913,913,0,0,0.0784233,0.0226675
background,80211ax,nBackground,5,8,5,192.168.1.3:49153,192.168.1.1:9,934,934,0,0,0.0678435,0.0140812
background,80211ax,nBackground,5,8,7,192.168.1.4:49153,192.168.1.1:9,839,839,0,0,0.0770068,0.0251678
background,80211ax,nBackground,5,9,1,192.168.1.3:49153,192.168.1.1:9,888,888,0,0,0.0714599,0.0161279
background,80211ax,nBackground,5,9,2,192.168.1.5:49153,192.168.1.1:9,739,739,0,0,0.0719599,0.0219931
background,80211ax,nBackground,5,9,3,192.168.1.2:49153,192.168.1.1:9,943,943,0,0,0.0732016,0.0248394
background,80211ax,nBackground,5,9,4,192.168.1.6:49153,192.168.1.1:9,914,914,0,0,0.0663052,0.0105555
background,80211ax,nBackground,5,9,5,192.168.1.4:49153,192.168.1.1:9,914,914,0,0,0.0698191,0.0177075
background,80211ax,nBackground,5,10,1,192.168.1.5:49153,192.168.1.1:9,937,937,0,0,0.076807,0.0223324
background,80211ax,nBackground,5,10,2,192.168.1.2:49153,192.168.1.1:9,899,899,0,0,0.0696695,0.0173005
background,80211ax,nBackground,5,10,3,192.168.1.6:49153,192.168.1.1:9,938,938,0,0,0.0667659,0.0120999
background,80211ax,nBackground,5,10,5,192.168.1.3:49153,192.168.1.1:9,834,834,0,0,0.0747669,0.0252804
background,80211ax,nBackground,5,10,7,192.168.1.4:49153,192.168.1.1:9,961,961,0,0,0.073191,0.0200941
background,80211ax,nBackground,8,1,1,192.168.1.3:49153,192.168.1.1:9,877,877,0,0,0.071955,0.0209343
background,80211ax,nBackground,8,1,3,192.168.1.6:49153,192.168.1.1:9,962,962,0,0,0.0740235,0.0224851
background,80211ax,nBackground,8,1,6,192.168.1.2:49153,192.168.1.1:9,885,885,0,0,0.0708123,0.0193592
background,80211ax,nBackground,8,1,7,192.168.1.4:49153,192.168.1.1:9,985,985,0,0,0.0703695,0.0188392
background,80211ax,nBackground,8,1,10,192.168.1.5:49153,192.168.1.1:9,855,855,0,0,0.0732529,0.0223624
background,80211ax,nBackground,8,2,1,192.168.1.2:49153,192.168.1.1:9,765,765,0,0,0.0756189,0.0267334
background,80211ax,nBackground,8,2,2,192.168.1.5:49153,192.168.1.1:9,836,836,0,0,0.0752314,0.0282228
background,80211ax,nBackground,8,2,3,192.168.1.3:49153,192.168.1.1:9,900,900,0,0,0.0737015,0.024201
background,80211ax,nBackground,8,2,5,192.168.1.4:49153,192.168.1.1:9,872,872,0,0,0.0770272,0.029271
background,80211ax,nBackground,8,2,6,192.168.1.6:49153,192.168.1.1:9,934,934,0,0,0.0781265,0.0322978
background,80211ax,nBackground,8,3,1,192.168.1.3:49153,192.168.1.1:9,924,924,0,0,0.0864441,0.038001
background,80211ax,nBackground,8,3,3,192.168.1.5:49153,192.168.1.1:9,916,916,0,0,0.0826454,0.0293431
background,80211ax,nBackground,8,3,4,192.168.1.4:49153,192.168.1.1:9,785,785,0,0,0.0768978,0.0291328
background,80211ax,nBackground,8,3,5,192.168.1.6:49153,192.168.1.1:9,995,995,0,0,0.0829466,0.0312455
background,80211ax,nBackground,8,3,9,192.168.1.2:49153,192.168.1.1:9,900,900,0,0,0.0831638,0.0352693
background,80211ax,nBackground,8,4,1,192.168.1.4:49153,192.168.1.1:9,961,961,0,0,0.0766987,0.0277394
background,80211ax,nBackground,8,4,3,192.168.1.2:49153,192.168.1.1:9,871,871,0,0,0.0762445,0.0244709
background,80211ax,nBackground,8,4,5,192.168.1.6:49153,192.168.1.1:9,725,725,0,0,0.0733268,0.0248959
background,80211ax,nBackground,8,4,6,192.168.1.3:49153,192.168.1.1:9,874,874,0,0,0.0760708,0.0303615
background,80211ax,nBackground,8,4,7,192.168.1.5:49153,192.168.1.1:9,846,846,0,0,0.0718716,0.0209189
background,80211ax,nBackground,8,5,1,192.168.1.3:49153,192.168.1.1:9,854,854,0,0,0.0844681,0.0389221
background,80211ax,nBackground,8,5,2,192.168.1.5:49153,192.168.1.1:9,827,827,0,0,0.0722068,0.0219416
background,80211ax,nBackground,8,5,3,192.168.1.6:49153,192.168.1.1:9,835,835,0,0,0.0776182,0.0281304
background,80211ax,nBackground,8,5,5,192.168.1.4:49153,192.168.1.1:9,958,958,0,0,0.0743512,0.0268124
background,80211ax,nBackground,8,5,6,192.168.1.2:49153,192.168.1.1:9,848,848,0,0,0.0745603,0.0272061
background,80211ax,nBackground,8,6,1,192.168.1.4:49153,192.168.1.1:9,855,855,0,0,0.072273,0.021847
background,80211ax,nBackground,8,6,3,192.168.1.3:49153,192.168.1.1:9,866,866,0,0,0.0797202,0.0372314
background,80211ax,nBackground,8,6,5,192.168.1.2:49153,192.168.1.1:9,930,930,0,0,0.0759975,0.0282519
background,80211ax,nBackground,8,6,6,192.168.1.5:49153,192.168.1.1:9,938,938,0,0,0.0774227,0.0321752
background,80211ax,nBackground,8,6,7,192.168.1.6:49153,192.168.1.1:9,915,915,0,0,0.0761374,0.028499
background,80211ax,nBackground,8,7,4,192.168.1.5:49153,192.168.1.1:9,839,839,0,0,0.0721226,0.0223476
background,80211ax,nBackground,8,7,5,192.168.1.4:49153,192.168.1.1:9,804,804,0,0,0.0776904,0.0291413
background,80211ax,nBackground,8,7,6,192.168.1.2:49153,192.168.1.1:9,833,833,0,0,0.0730486,0.0237754
background,80211ax,nBackground,8,7,9,192.168.1.3:49153,192.168.1.1:9,896,896,0,0,0.0738819,0.024177
background,80211ax,nBackground,8,7,11,192.168.1.6:49153,192.168.1.1:9,797,797,0,0,0.0732026,0.0224321
background,80211ax,nBackground,8,8,4,192.168.1.6:49153,192.168.1.1:9,828,828,0,0,0.0781527,0.0304079
background,80211ax,nBackground,8,8,6,192.168.1.4:49153,192.168.1.1:9,944,944,0,0,0.0783719,0.0314082
background,80211ax,nBackground,8,8,8,192.168.1.5:49153,192.168.1.1:9,910,910,0,0,0.0789012,0.0327859
background,80211ax,nBackground,8,8,10,192.168.1.2:49153,192.168.1.1:9,840,840,0,0,0.0774796,0.0305115
background,80211ax,nBackground,8,8,11,192.168.1.3:49153,192.168.1.1:9,997,997,0,0,0.0723122,0.0221636
background,80211ax,nBackground,8,9,2,192.168.1.2:49153,192.168.1.1:9,770,770,0,0,0.0793031,0.0353178
background,80211ax,nBackground,8,9,3,192.168.1.5:49153,192.168.1.1:9,744,744,0,0,0.0731875,0.0220509
background,80211ax,nBackground,8,9,4,192.168.1.6:49153,192.168.1.1:9,994,994,0,0,0.0760866,0.0239713
background,80211ax,nBackground,8,9,5,192.168.1.3:49153,192.168.1.1:9,704,704,0,0,0.0761698,0.0305772
background,80211ax,nBackground,8,9,9,192.168.1.4:49153,192.168.1.1:9,945,945,0,0,0.0725265,0.0235022
background,80211ax,nBackground,8,10,2,192.168.1.6:49153,192.168.1.1:9,942,942,0,0,0.0736354,0.0244956
background,80211ax,nBackground,8,10,3,192.168.1.5:49153,192.168.1.1:9,911,911,0,0,0.0797663,0.030754
background,80211ax,nBackground,8,10,5,192.168.1.2:49153,192.168.1.1:9,884,884,0,0,0.0780354,0.0272042
background,80211ax,nBackground,8,10,6,192.168.1.4:49153,192.168.1.1:9,924,924,0,0,0.0743225,0.0263745
background,80211ax,nBackground,8,10,9,192.168.1.3:49153,192.168.1.1:9,821,821,0,0,0.0708954,0.020052
background,80211ax,nBackground,10,1,4,192.168.1.4:49153,192.168.1.1:9,927,927,0,0,0.0897423,0.0434494
background,80211ax,nBackground,10,1,5,192.168.1.5:49153,192.168.1.1:9,914,914,0,0,0.0784999,0.0318488
background,80211ax,nBackground,10,1,6,192.168.1.3:49153,192.168.1.1:9,834,834,0,0,0.0866006,0.0427302
background,80211ax,nBackground,10,1,9,192.168.1.6:49153,192.168.1.1:9,831,831,0,0,0.0823392,0.0407597
background,80211ax,nBackground,10,1,12,192.168.1.2:49153,192.168.1.1:9,750,750,0,0,0.0835174,0.0422567
background,80211ax,nBackground,10,2,2,192.168.1.5:49153,192.168.1.1:9,958,958,0,0,0.0750781,0.0269796
background,80211ax,nBackground,10,2,4,192.168.1.3:49153,192.168.1.1:9,937,937,0,0,0.0784103,0.0342721
background,80211ax,nBackground,10,2,6,192.168.1.2:49153,192.168.1.1:9,789,789,0,0,0.0785518,0.0305637
background,80211ax,nBackground,10,2,8,192.168.1.4:49153,192.168.1.1:9,823,823,0,0,0.0766273,0.0305107
background,80211ax,nBackground,10,2,14,192.168.1.6:49153,192.168.1.1:9,794,794,0,0,0.0723972,0.021285
background,80211ax,nBackground,10,3,1,192.168.1.5:49153,192.168.1.1:9,986,986,0,0,0.080913,0.0356811
background,80211ax,nBackground,10,3,4,192.168.1.6:49153,192.168.1.1:9,825,825,0,0,0.0844301,0.0361112
background,80211ax,nBackground,10,3,5,192.168.1.3:49153,192.168.1.1:9,800,800,0,0,0.0798004,0.0367282
background,80211ax,nBackground,10,3,6,192.168.1.4:49153,192.168.1.1:9,883,883,0,0,0.0789321,0.0327704
background,80211ax,nBackground,10,3,7,192.168.1.2:49153,192.168.1.1:9,860,860,0,0,0.0821411,0.0377594
background,80211ax,nBackground,10,4,1,192.168.1.2:49153,192.168.1.1:9,895,895,0,0,0.0849635,0.0429756
background,80211ax,nBackground,10,4,2,192.168.1.4:49153,192.168.1.1:9,817,817,0,0,0.0790561,0.0317464
background,80211ax,nBackground,10,4,3,192.168.1.6:49153,192.168.1.1:9,877,877,0,0,0.083124,0.0432452
background,80211ax,nBackground,10,4,5,192.168.1.5:49153,192.168.1.1:9,837,837,0,0,0.0750166,0.0276776
background,80211ax,nBackground,10,4,6,192.168.1.3:49153,192.168.1.1:9,844,844,0,0,0.0823465,0.0270735
background,80211ax,nBackground,10,5,1,192.168.1.6:49153,192.168.1.1:9,869,869,0,0,0.0848415,0.0331828
background,80211ax,nBackground,10,5,2,192.168.1.2:49153,192.168.1.1:9,816,816,0,0,0.078283,0.0304558
background,80211ax,nBackground,10,5,3,192.168.1.4:49153,192.168.1.1:9,1019,1019,0,0,0.0734702,0.0247437
background,80211ax,nBackground,10,5,6,192.168.1.5:49153,192.168.1.1:9,853,853,0,0,0.0768006,0.028094
background,80211ax,nBackground,10,5,12,192.168.1.3:49153,192.168.1.1:9,826,826,0,0,0.100136,0.0443308
background,80211ax,nBackground,10,6,2,192.168.1.6:49153,192.168.1.1:9,817,817,0,0,0.0791023,0.0352668
background,80211ax,nBackground,10,6,5,192.168.1.3:49153,192.168.1.1:9,838,838,0,0,0.0768974,0.0311886
background,80211ax,nBackground,10,6,8,192.168.1.2:49153,192.168.1.1:9,871,871,0,0,0.0787568,0.0328403
background,80211ax,nBackground,10,6,10,192.168.1.5:49153,192.168.1.1:9,870,870,0,0,0.0761719,0.024182
background,80211ax,nBackground,10,6,11,192.168.1.4:49153,192.168.1.1:9,886,886,0,0,0.0770932,0.0314691
background,80211ax,nBackground,10,7,1,192.168.1.5:49153,192.168.1.1:9,921,921,0,0,0.0817681,0.0388968
background,80211ax,nBackground,10,7,2,192.168.1.2:49153,192.168.1.1:9,861,861,0,0,0.0873633,0.0375009
background,80211ax,nBackground,10,7,4,192.168.1.3:49153,192.168.1.1:9,944,944,0,0,0.0852874,0.035766
background,80211ax,nBackground,10,7,5,192.168.1.6:49153,192.168.1.1:9,845,845,0,0,0.0841695,0.0448781
background,80211ax,nBackground,10,7,12,192.168.1.4:49153,192.168.1.1:9,746,746,0,0,0.0721417,0.0212042
background,80211ax,nBackground,10,8,1,192.168.1.6:49153,192.168.1.1:9,986,986,0,0,0.0833264,0.0398203
background,80211ax,nBackground,10,8,2,192.168.1.2:49153,192.168.1.1:9,876,876,0,0,0.0754086,0.0275489
background,80211ax,nBackground,10,8,3,192.168.1.5:49153,192.168.1.1:9,859,859,0,0,0.0804957,0.0370789
background,80211ax,nBackground,10,8,5,192.168.1.4:49153,192.168.1.1:9,736,736,0,0,0.079716,0.03379
background,80211ax,nBackground,10,8,7,192.168.1.3:49153,192.168.1.1:9,845,845,0,0,0.0799145,0.0351934
background,80211ax,nBackground,10,9,2,192.168.1.4:49153,192.168.1.1:9,860,860,0,0,0.0789026,0.0251335
background,80211ax,nBackground,10,9,3,192.168.1.3:49153,192.168.1.1:9,866,866,0,0,0.085616,0.046145
background,80211ax,nBackground,10,9,7,192.168.1.5:49153,192.168.1.1:9,810,810,0,0,0.083044,0.0399832
background,80211ax,nBackground,10,9,10,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0797333,0.0307029
background,80211ax,nBackground,10,9,11,192.168.1.6:49153,192.168.1.1:9,959,959,0,0,0.0856091,0.0398493
background,80211ax,nBackground,10,10,2,192.168.1.6:49153,192.168.1.1:9,911,911,0,0,0.0741197,0.0254831
background,80211ax,nBackground,10,10,5,192.168.1.3:49153,192.168.1.1:9,839,839,0,0,0.0769503,0.0310566
background,80211ax,nBackground,10,10,7,192.168.1.2:49153,192.168.1.1:9,864,864,0,0,0.082838,0.0344788
background,80211ax,nBackground,10,10,8,192.168.1.4:49153,192.168.1.1:9,863,863,0,0,0.0789367,0.033324
background,80211ax,nBackground,10,10,11,192.168.1.5:49153,192.168.1.1:9,858,858,0,0,0.0770965,0.0301009
background,80211be,nBackground,0,1,1,192.168.1.5:49153,192.168.1.1:9,890,890,0,0,0.0716668,0.00724396
background,80211be,nBackground,0,1,2,192.168.1.2:49153,192.168.1.1:9,1025,1025,0,0,0.071801,0.0062822
background,80211be,nBackground,0,1,3,192.168.1.6:49153,192.168.1.1:9,893,893,0,0,0.0681384,0.00668454
background,80211be,nBackground,0,1,4,192.168.1.3:49153,192.168.1.1:9,861,861,0,0,0.0670761,0.00462078
background,80211be,nBackground,0,1,5,192.168.1.4:49153,192.168.1.1:9,780,780,0,0,0.0728754,0.0115569
