scenario,standard,param_name,param_value,rng_run,flow_id,src,dst,txPkts,rxPkts,lost,lossRate_pct,meanDelay_ms,jitter_ms
capacity,80211be,nMidi,6,10,5,192.168.1.2:49153,192.168.1.1:9,857,857,0,0,0.0673912,0.00483879
capacity,80211be,nMidi,6,10,6,192.168.1.6:49153,192.168.1.1:9,947,947,0,0,0.0729944,0.00616569
capacity,80211be,nMidi,8,1,1,192.168.1.8:49153,192.168.1.1:9,807,807,0,0,0.0690584,0.00711303
capacity,80211be,nMidi,8,1,2,192.168.1.7:49153,192.168.1.1:9,859,859,0,0,0.0714235,0.0059205
capacity,80211be,nMidi,8,1,3,192.168.1.2:49153,192.168.1.1:9,898,898,0,0,0.0803243,0.0115059
capacity,80211be,nMidi,8,1,4,192.168.1.4:49153,192.168.1.1:9,970,970,0,0,0.0702833,0.00657214
capacity,80211be,nMidi,8,1,5,192.168.1.3:49153,192.168.1.1:9,931,931,0,0,0.0750756,0.00597128
capacity,80211be,nMidi,8,1,6,192.168.1.5:49153,192.168.1.1:9,832,832,0,0,0.0703217,0.00729207
capacity,80211be,nMidi,8,1,7,192.168.1.9:49153,192.168.1.1:9,823,823,0,0,0.0764856,0.00717174
capacity,80211be,nMidi,8,1,8,192.168.1.6:49153,192.168.1.1:9,713,713,0,0,0.0661539,0.00287887
capacity,80211be,nMidi,8,2,1,192.168.1.8:49153,192.168.1.1:9,869,869,0,0,0.0669594,0.00436846
capacity,80211be,nMidi,8,2,2,192.168.1.3:49153,192.168.1.1:9,793,793,0,0,0.0686758,0.00782932
capacity,80211be,nMidi,8,2,3,192.168.1.7:49153,192.168.1.1:9,970,970,0,0,0.0705764,0.00548555
capacity,80211be,nMidi,8,2,4,192.168.1.9:49153,192.168.1.1:9,962,962,0,0,0.0676675,0.00583098
capacity,80211be,nMidi,8,2,5,192.168.1.2:49153,192.168.1.1:9,735,735,0,0,0.0687775,0.00567181
capacity,80211be,nMidi,8,2,6,192.168.1.5:49153,192.168.1.1:9,865,865,0,0,0.0680283,0.00438003
capacity,80211be,nMidi,8,2,7,192.168.1.6:49153,192.168.1.1:9,838,838,0,0,0.0696124,0.0075051
capacity,80211be,nMidi,8,2,8,192.168.1.4:49153,192.168.1.1:9,825,825,0,0,0.0685893,0.00696844
capacity,80211be,nMidi,8,3,1,192.168.1.3:49153,192.168.1.1:9,908,908,0,0,0.0764557,0.00698682
capacity,80211be,nMidi,8,3,2,192.168.1.8:49153,192.168.1.1:9,865,865,0,0,0.0705921,0.00599278
capacity,80211be,nMidi,8,3,3,192.168.1.4:49153,192.168.1.1:9,796,796,0,0,0.0711741,0.00566029
capacity,80211be,nMidi,8,3,4,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0688002,0.00817883
capacity,80211be,nMidi,8,3,5,192.168.1.7:49153,192.168.1.1:9,963,963,0,0,0.0673557,0.00500406
capacity,80211be,nMidi,8,3,6,192.168.1.6:49153,192.168.1.1:9,784,784,0,0,0.0729879,0.00726174
capacity,80211be,nMidi,8,3,7,192.168.1.9:49153,192.168.1.1:9,932,932,0,0,0.0729101,0.00794321
capacity,80211be,nMidi,8,3,8,192.168.1.5:49153,192.168.1.1:9,873,873,0,0,0.0799321,0.00901442
capacity,80211be,nMidi,8,4,1,192.168.1.4:49153,192.168.1.1:9,976,976,0,0,0.0709355,0.00539246
capacity,80211be,nMidi,8,4,2,192.168.1.8:49153,192.168.1.1:9,832,832,0,0,0.0678581,0.00423006
capacity,80211be,nMidi,8,4,3,192.168.1.2:49153,192.168.1.1:9,868,868,0,0,0.0685806,0.00580989
capacity,80211be,nMidi,8,4,4,192.168.1.3:49153,192.168.1.1:9,796,796,0,0,0.06654,0.00367609
capacity,80211be,nMidi,8,4,5,192.168.1.7:49153,192.168.1.1:9,895,895,0,0,0.0698571,0.00542841
capacity,80211be,nMidi,8,4,6,192.168.1.5:49153,192.168.1.1:9,863,863,0,0,0.0713703,0.00621868
capacity,80211be,nMidi,8,4,7,192.168.1.9:49153,192.168.1.1:9,797,797,0,0,0.067486,0.00537013
capacity,80211be,nMidi,8,4,8,192.168.1.6:49153,192.168.1.1:9,763,763,0,0,0.072516,0.00670804
capacity,80211be,nMidi,8,5,1,192.168.1.9:49153,192.168.1.1:9,771,771,0,0,0.0720777,0.00773749
capacity,80211be,nMidi,8,5,2,192.168.1.8:49153,192.168.1.1:9,800,800,0,0,0.0739003,0.0108587
capacity,80211be,nMidi,8,5,3,192.168.1.4:49153,192.168.1.1:9,776,776,0,0,0.0659658,0.00264765
capacity,80211be,nMidi,8,5,4,192.168.1.7:49153,192.168.1.1:9,814,814,0,0,0.0740802,0.00970734
capacity,80211be,nMidi,8,5,5,192.168.1.2:49153,192.168.1.1:9,744,744,0,0,0.0675012,0.00513358
capacity,80211be,nMidi,8,5,6,192.168.1.5:49153,192.168.1.1:9,868,868,0,0,0.0668299,0.00282795
capacity,80211be,nMidi,8,5,7,192.168.1.6:49153,192.168.1.1:9,829,829,0,0,0.0709789,0.00572596
capacity,80211be,nMidi,8,5,8,192.168.1.3:49153,192.168.1.1:9,942,942,0,0,0.06755,0.00366324
capacity,80211be,nMidi,8,6,1,192.168.1.2:49153,192.168.1.1:9,910,910,0,0,0.0676174,0.00556472
capacity,80211be,nMidi,8,6,2,192.168.1.8:49153,192.168.1.1:9,916,916,0,0,0.0710954,0.00521921
capacity,80211be,nMidi,8,6,3,192.168.1.4:49153,192.168.1.1:9,828,828,0,0,0.067874,0.00598722
capacity,80211be,nMidi,8,6,4,192.168.1.9:49153,192.168.1.1:9,746,746,0,0,0.0676306,0.00583905
capacity,80211be,nMidi,8,6,5,192.168.1.7:49153,192.168.1.1:9,960,960,0,0,0.0674449,0.00575866
capacity,80211be,nMidi,8,6,6,192.168.1.3:49153,192.168.1.1:9,935,935,0,0,0.0669138,0.00422911
capacity,80211be,nMidi,8,6,7,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.0680444,0.00582064
capacity,80211be,nMidi,8,6,8,192.168.1.6:49153,192.168.1.1:9,819,819,0,0,0.0675457,0.00552969
capacity,80211be,nMidi,8,7,1,192.168.1.7:49153,192.168.1.1:9,901,901,0,0,0.0674061,0.00376581
capacity,80211be,nMidi,8,7,2,192.168.1.5:49153,192.168.1.1:9,860,860,0,0,0.0674602,0.00494689
capacity,80211be,nMidi,8,7,3,192.168.1.6:49153,192.168.1.1:9,874,874,0,0,0.0744808,0.0077279
capacity,80211be,nMidi,8,7,4,192.168.1.8:49153,192.168.1.1:9,792,792,0,0,0.0669644,0.00395997
capacity,80211be,nMidi,8,7,5,192.168.1.2:49153,192.168.1.1:9,965,965,0,0,0.0670325,0.00339253
capacity,80211be,nMidi,8,7,6,192.168.1.4:49153,192.168.1.1:9,887,887,0,0,0.0799617,0.00919265
capacity,80211be,nMidi,8,7,7,192.168.1.9:49153,192.168.1.1:9,955,955,0,0,0.0672496,0.00479394
capacity,80211be,nMidi,8,7,8,192.168.1.3:49153,192.168.1.1:9,795,795,0,0,0.066724,0.0038618
capacity,80211be,nMidi,8,8,1,192.168.1.5:49153,192.168.1.1:9,840,840,0,0,0.0688716,0.00430848
capacity,80211be,nMidi,8,8,2,192.168.1.2:49153,192.168.1.1:9,880,880,0,0,0.066608,0.00387328
capacity,80211be,nMidi,8,8,3,192.168.1.7:49153,192.168.1.1:9,844,844,0,0,0.0665652,0.00356954
capacity,80211be,nMidi,8,8,4,192.168.1.9:49153,192.168.1.1:9,812,812,0,0,0.0725628,0.00768646
capacity,80211be,nMidi,8,8,5,192.168.1.4:49153,192.168.1.1:9,845,845,0,0,0.0707703,0.00694037
capacity,80211be,nMidi,8,8,6,192.168.1.8:49153,192.168.1.1:9,832,832,0,0,0.0669549,0.00423574
capacity,80211be,nMidi,8,8,7,192.168.1.3:49153,192.168.1.1:9,997,997,0,0,0.0698145,0.00712793
capacity,80211be,nMidi,8,8,8,192.168.1.6:49153,192.168.1.1:9,822,822,0,0,0.0666752,0.00314692
capacity,80211be,nMidi,8,9,1,192.168.1.3:49153,192.168.1.1:9,816,816,0,0,0.0691487,0.00692992
capacity,80211be,nMidi,8,9,2,192.168.1.7:49153,192.168.1.1:9,872,872,0,0,0.0674841,0.00559496
capacity,80211be,nMidi,8,9,3,192.168.1.9:49153,192.168.1.1:9,836,836,0,0,0.0801778,0.00802948
capacity,80211be,nMidi,8,9,4,192.168.1.8:49153,192.168.1.1:9,809,809,0,0,0.0663413,0.00275166
capacity,80211be,nMidi,8,9,5,192.168.1.5:49153,192.168.1.1:9,924,924,0,0,0.0778654,0.00945767
capacity,80211be,nMidi,8,9,6,192.168.1.2:49153,192.168.1.1:9,900,900,0,0,0.0674564,0.00523998
capacity,80211be,nMidi,8,9,7,192.168.1.4:49153,192.168.1.1:9,795,795,0,0,0.0679692,0.00568451
capacity,80211be,nMidi,8,9,8,192.168.1.6:49153,192.168.1.1:9,821,821,0,0,0.0669876,0.00460347
capacity,80211be,nMidi,8,10,1,192.168.1.2:49153,192.168.1.1:9,924,924,0,0,0.071681,0.00564172
capacity,80211be,nMidi,8,10,2,192.168.1.5:49153,192.168.1.1:9,933,933,0,0,0.0669138,0.0041486
capacity,80211be,nMidi,8,10,3,192.168.1.3:49153,192.168.1.1:9,924,924,0,0,0.0679111,0.00627421
capacity,80211be,nMidi,8,10,4,192.168.1.8:49153,192.168.1.1:9,908,908,0,0,0.0673144,0.00514628
capacity,80211be,nMidi,8,10,5,192.168.1.7:49153,192.168.1.1:9,884,884,0,0,0.0676805,0.00552067
capacity,80211be,nMidi,8,10,6,192.168.1.6:49153,192.168.1.1:9,867,867,0,0,0.0672614,0.0048467
capacity,80211be,nMidi,8,10,7,192.168.1.9:49153,192.168.1.1:9,934,934,0,0,0.0676932,0.00558248
capacity,80211be,nMidi,8,10,8,192.168.1.4:49153,192.168.1.1:9,700,700,0,0,0.0737259,0.00729219
capacity,80211be,nMidi,10,1,1,192.168.1.6:49153,192.168.1.1:9,881,881,0,0,0.0714629,0.00711493
capacity,80211be,nMidi,10,1,2,192.168.1.10:49153,192.168.1.1:9,837,837,0,0,0.0666128,0.00383089
capacity,80211be,nMidi,10,1,3,192.168.1.8:49153,192.168.1.1:9,784,784,0,0,0.0763541,0.01107
capacity,80211be,nMidi,10,1,4,192.168.1.11:49153,192.168.1.1:9,815,815,0,0,0.071961,0.00608746
capacity,80211be,nMidi,10,1,5,192.168.1.7:49153,192.168.1.1:9,865,865,0,0,0.0705789,0.0081721
capacity,80211be,nMidi,10,1,6,192.168.1.4:49153,192.168.1.1:9,858,858,0,0,0.0686703,0.00780739
capacity,80211be,nMidi,10,1,7,192.168.1.9:49153,192.168.1.1:9,871,871,0,0,0.0774582,0.00956611
capacity,80211be,nMidi,10,1,8,192.168.1.5:49153,192.168.1.1:9,931,931,0,0,0.0711195,0.006654
capacity,80211be,nMidi,10,1,9,192.168.1.3:49153,192.168.1.1:9,665,665,0,0,0.0701921,0.00445949
capacity,80211be,nMidi,10,1,10,192.168.1.2:49153,192.168.1.1:9,806,806,0,0,0.0760477,0.0113974
capacity,80211be,nMidi,10,2,1,192.168.1.6:49153,192.168.1.1:9,903,903,0,0,0.0788419,0.0109492
capacity,80211be,nMidi,10,2,2,192.168.1.3:49153,192.168.1.1:9,881,881,0,0,0.0675594,0.00492326
capacity,80211be,nMidi,10,2,3,192.168.1.7:49153,192.168.1.1:9,835,835,0,0,0.0687922,0.00408487
capacity,80211be,nMidi,10,2,4,192.168.1.10:49153,192.168.1.1:9,939,939,0,0,0.0746731,0.011194
capacity,80211be,nMidi,10,2,5,192.168.1.8:49153,192.168.1.1:9,904,904,0,0,0.0765802,0.00570038
capacity,80211be,nMidi,10,2,6,192.168.1.5:49153,192.168.1.1:9,998,998,0,0,0.0702482,0.0072273
capacity,80211be,nMidi,10,2,7,192.168.1.4:49153,192.168.1.1:9,832,832,0,0,0.0707083,0.00606234
capacity,80211be,nMidi,10,2,8,192.168.1.9:49153,192.168.1.1:9,959,959,0,0,0.0668797,0.00302178
capacity,80211be,nMidi,10,2,9,192.168.1.2:49153,192.168.1.1:9,886,886,0,0,0.0677585,0.00426167
capacity,80211be,nMidi,10,2,10,192.168.1.11:49153,192.168.1.1:9,828,828,0,0,0.0783249,0.00751828
capacity,80211be,nMidi,10,3,1,192.168.1.6:49153,192.168.1.1:9,837,837,0,0,0.067564,0.00506257
capacity,80211be,nMidi,10,3,2,192.168.1.4:49153,192.168.1.1:9,894,894,0,0,0.070239,0.00487633
capacity,80211be,nMidi,10,3,3,192.168.1.7:49153,192.168.1.1:9,980,980,0,0,0.0700647,0.00442345
capacity,80211be,nMidi,10,3,4,192.168.1.10:49153,192.168.1.1:9,906,906,0,0,0.0684145,0.00401355
capacity,80211be,nMidi,10,3,5,192.168.1.8:49153,192.168.1.1:9,781,781,0,0,0.0703782,0.00645551
capacity,80211be,nMidi,10,3,6,192.168.1.9:49153,192.168.1.1:9,973,973,0,0,0.0696178,0.00702015
capacity,80211be,nMidi,10,3,7,192.168.1.2:49153,192.168.1.1:9,930,930,0,0,0.0756359,0.0063216
capacity,80211be,nMidi,10,3,8,192.168.1.11:49153,192.168.1.1:9,851,851,0,0,0.0760839,0.00942137
capacity,80211be,nMidi,10,3,9,192.168.1.3:49153,192.168.1.1:9,822,822,0,0,0.066347,0.00331164
capacity,80211be,nMidi,10,3,10,192.168.1.5:49153,192.168.1.1:9,682,682,0,0,0.0732306,0.00792014
capacity,80211be,nMidi,10,4,1,192.168.1.5:49153,192.168.1.1:9,874,874,0,0,0.068994,0.00466496
capacity,80211be,nMidi,10,4,2,192.168.1.8:49153,192.168.1.1:9,874,874,0,0,0.0733392,0.0081555
capacity,80211be,nMidi,10,4,3,192.168.1.11:49153,192.168.1.1:9,934,934,0,0,0.0722703,0.00680017
capacity,80211be,nMidi,10,4,4,192.168.1.4:49153,192.168.1.1:9,932,932,0,0,0.0760176,0.00661585
capacity,80211be,nMidi,10,4,5,192.168.1.3:49153,192.168.1.1:9,840,840,0,0,0.0683086,0.00599472
capacity,80211be,nMidi,10,4,6,192.168.1.6:49153,192.168.1.1:9,902,902,0,0,0.0752592,0.00613797
capacity,80211be,nMidi,10,4,7,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0693527,0.00754358
capacity,80211be,nMidi,10,4,8,192.168.1.9:49153,192.168.1.1:9,875,875,0,0,0.0818742,0.00898678
capacity,80211be,nMidi,10,4,9,192.168.1.7:49153,192.168.1.1:9,876,876,0,0,0.0679425,0.00348743
capacity,80211be,nMidi,10,4,10,192.168.1.10:49153,192.168.1.1:9,664,664,0,0,0.074907,0.00618727
capacity,80211be,nMidi,10,5,1,192.168.1.10:49153,192.168.1.1:9,857,857,0,0,0.0732227,0.00872531
capacity,80211be,nMidi,10,5,2,192.168.1.5:49153,192.168.1.1:9,916,916,0,0,0.0768397,0.00568638
capacity,80211be,nMidi,10,5,3,192.168.1.6:49153,192.168.1.1:9,821,821,0,0,0.0695496,0.00644878
capacity,80211be,nMidi,10,5,4,192.168.1.2:49153,192.168.1.1:9,942,942,0,0,0.0744286,0.00681614
capacity,80211be,nMidi,10,5,5,192.168.1.3:49153,192.168.1.1:9,948,948,0,0,0.0709359,0.00703086
capacity,80211be,nMidi,10,5,6,192.168.1.4:49153,192.168.1.1:9,787,787,0,0,0.0705399,0.00572185
capacity,80211be,nMidi,10,5,7,192.168.1.11:49153,192.168.1.1:9,824,824,0,0,0.0710487,0.00471228
capacity,80211be,nMidi,10,5,8,192.168.1.7:49153,192.168.1.1:9,898,898,0,0,0.0808897,0.00774844
capacity,80211be,nMidi,10,5,9,192.168.1.8:49153,192.168.1.1:9,958,958,0,0,0.0731115,0.0100936
capacity,80211be,nMidi,10,5,10,192.168.1.9:49153,192.168.1.1:9,880,880,0,0,0.084514,0.0132601
capacity,80211be,nMidi,10,6,1,192.168.1.5:49153,192.168.1.1:9,899,899,0,0,0.0716942,0.00599829
capacity,80211be,nMidi,10,6,2,192.168.1.6:49153,192.168.1.1:9,810,810,0,0,0.083194,0.0104207
capacity,80211be,nMidi,10,6,3,192.168.1.4:49153,192.168.1.1:9,806,806,0,0,0.0675929,0.00351634
capacity,80211be,nMidi,10,6,4,192.168.1.10:49153,192.168.1.1:9,811,811,0,0,0.0728983,0.00885162
capacity,80211be,nMidi,10,6,5,192.168.1.11:49153,192.168.1.1:9,919,919,0,0,0.06773,0.00350321
capacity,80211be,nMidi,10,6,6,192.168.1.9:49153,192.168.1.1:9,953,953,0,0,0.0732422,0.00598448
capacity,80211be,nMidi,10,6,7,192.168.1.7:49153,192.168.1.1:9,979,979,0,0,0.0738274,0.00820811
capacity,80211be,nMidi,10,6,8,192.168.1.3:49153,192.168.1.1:9,728,728,0,0,0.0701217,0.00812277
capacity,80211be,nMidi,10,6,9,192.168.1.2:49153,192.168.1.1:9,962,962,0,0,0.0695794,0.00592855
capacity,80211be,nMidi,10,6,10,192.168.1.8:49153,192.168.1.1:9,825,825,0,0,0.0737812,0.0100371
capacity,80211be,nMidi,10,7,1,192.168.1.8:49153,192.168.1.1:9,928,928,0,0,0.0685986,0.00548944
capacity,80211be,nMidi,10,7,2,192.168.1.6:49153,192.168.1.1:9,1007,1007,0,0,0.0694097,0.00546963
capacity,80211be,nMidi,10,7,3,192.168.1.9:49153,192.168.1.1:9,830,830,0,0,0.0670808,0.00472775
capacity,80211be,nMidi,10,7,4,192.168.1.3:49153,192.168.1.1:9,844,844,0,0,0.0695399,0.00527561
capacity,80211be,nMidi,10,7,5,192.168.1.4:49153,192.168.1.1:9,814,814,0,0,0.0684951,0.00487801
capacity,80211be,nMidi,10,7,6,192.168.1.2:49153,192.168.1.1:9,968,968,0,0,0.066641,0.00386187
capacity,80211be,nMidi,10,7,7,192.168.1.5:49153,192.168.1.1:9,892,892,0,0,0.0699616,0.0052235
capacity,80211be,nMidi,10,7,8,192.168.1.7:49153,192.168.1.1:9,796,796,0,0,0.0669429,0.00413041
capacity,80211be,nMidi,10,7,9,192.168.1.10:49153,192.168.1.1:9,872,872,0,0,0.0673091,0.00453193
capacity,80211be,nMidi,10,7,10,192.168.1.11:49153,192.168.1.1:9,749,749,0,0,0.0666192,0.00372485
capacity,80211be,nMidi,10,8,1,192.168.1.10:49153,192.168.1.1:9,928,928,0,0,0.0711776,0.00738761
capacity,80211be,nMidi,10,8,2,192.168.1.6:49153,192.168.1.1:9,859,859,0,0,0.0789776,0.0159678
capacity,80211be,nMidi,10,8,3,192.168.1.7:49153,192.168.1.1:9,938,938,0,0,0.0670973,0.00423574
capacity,80211be,nMidi,10,8,4,192.168.1.5:49153,192.168.1.1:9,840,840,0,0,0.0711761,0.00929251
capacity,80211be,nMidi,10,8,5,192.168.1.2:49153,192.168.1.1:9,913,913,0,0,0.0765999,0.0104701
capacity,80211be,nMidi,10,8,6,192.168.1.3:49153,192.168.1.1:9,934,934,0,0,0.0676762,0.00581416
capacity,80211be,nMidi,10,8,7,192.168.1.9:49153,192.168.1.1:9,860,860,0,0,0.0689028,0.00491444
capacity,80211be,nMidi,10,8,8,192.168.1.11:49153,192.168.1.1:9,785,785,0,0,0.0762613,0.00996847
capacity,80211be,nMidi,10,8,9,192.168.1.8:49153,192.168.1.1:9,846,846,0,0,0.0721354,0.00587193
capacity,80211be,nMidi,10,8,10,192.168.1.4:49153,192.168.1.1:9,839,839,0,0,0.079172,0.0120178
capacity,80211be,nMidi,10,9,1,192.168.1.3:49153,192.168.1.1:9,888,888,0,0,0.070578,0.00591026
capacity,80211be,nMidi,10,9,2,192.168.1.5:49153,192.168.1.1:9,739,739,0,0,0.0721546,0.00698138
capacity,80211be,nMidi,10,9,3,192.168.1.2:49153,192.168.1.1:9,943,943,0,0,0.0678982,0.00633382
capacity,80211be,nMidi,10,9,4,192.168.1.6:49153,192.168.1.1:9,914,914,0,0,0.0665195,0.0033388
capacity,80211be,nMidi,10,9,5,192.168.1.7:49153,192.168.1.1:9,874,874,0,0,0.0676634,0.00559264
capacity,80211be,nMidi,10,9,6,192.168.1.10:49153,192.168.1.1:9,770,770,0,0,0.0738921,0.00786994
capacity,80211be,nMidi,10,9,7,192.168.1.11:49153,192.168.1.1:9,922,922,0,0,0.0727644,0.00646154
capacity,80211be,nMidi,10,9,8,192.168.1.9:49153,192.168.1.1:9,820,820,0,0,0.0703375,0.00656358
capacity,80211be,nMidi,10,9,9,192.168.1.4:49153,192.168.1.1:9,914,914,0,0,0.0745299,0.00680245
capacity,80211be,nMidi,10,9,10,192.168.1.8:49153,192.168.1.1:9,842,842,0,0,0.0699647,0.006417
capacity,80211be,nMidi,10,10,1,192.168.1.5:49153,192.168.1.1:9,937,937,0,0,0.0734787,0.00656472
capacity,80211be,nMidi,10,10,2,192.168.1.10:49153,192.168.1.1:9,814,814,0,0,0.0679571,0.0057372
capacity,80211be,nMidi,10,10,3,192.168.1.2:49153,192.168.1.1:9,899,899,0,0,0.0691704,0.00469357
capacity,80211be,nMidi,10,10,4,192.168.1.6:49153,192.168.1.1:9,938,938,0,0,0.0671422,0.00401246
capacity,80211be,nMidi,10,10,5,192.168.1.8:49153,192.168.1.1:9,925,925,0,0,0.0695029,0.00626673
capacity,80211be,nMidi,10,10,6,192.168.1.3:49153,192.168.1.1:9,834,834,0,0,0.0784447,0.00985664
capacity,80211be,nMidi,10,10,7,192.168.1.11:49153,192.168.1.1:9,899,899,0,0,0.0723016,0.00908736
capacity,80211be,nMidi,10,10,8,192.168.1.9:49153,192.168.1.1:9,974,974,0,0,0.0703618,0.00648208
capacity,80211be,nMidi,10,10,9,192.168.1.7:49153,192.168.1.1:9,767,767,0,0,0.0766303,0.00872217
capacity,80211be,nMidi,10,10,10,192.168.1.4:49153,192.168.1.1:9,961,961,0,0,0.0789777,0.0117991
capacity,80211be,nMidi,12,1,1,192.168.1.8:49153,192.168.1.1:9,811,811,0,0,0.0732552,0.0100871
capacity,80211be,nMidi,12,1,2,192.168.1.11:49153,192.168.1.1:9,877,877,0,0,0.0737409,0.0100394
capacity,80211be,nMidi,12,1,3,192.168.1.2:49153,192.168.1.1:9,780,780,0,0,0.0910316,0.0148661
capacity,80211be,nMidi,12,1,4,192.168.1.6:49153,192.168.1.1:9,780,780,0,0,0.0671574,0.00428007
capacity,80211be,nMidi,12,1,5,192.168.1.3:49153,192.168.1.1:9,824,824,0,0,0.081347,0.0110381
capacity,80211be,nMidi,12,1,6,192.168.1.5:49153,192.168.1.1:9,872,872,0,0,0.075038,0.00798609
capacity,80211be,nMidi,12,1,7,192.168.1.4:49153,192.168.1.1:9,867,867,0,0,0.0783206,0.00997085
capacity,80211be,nMidi,12,1,8,192.168.1.10:49153,192.168.1.1:9,885,885,0,0,0.0755511,0.0111221
capacity,80211be,nMidi,12,1,9,192.168.1.12:49153,192.168.1.1:9,985,985,0,0,0.0742534,0.0116729
capacity,80211be,nMidi,12,1,10,192.168.1.9:49153,192.168.1.1:9,851,851,0,0,0.0759957,0.00855782
capacity,80211be,nMidi,12,1,11,192.168.1.13:49153,192.168.1.1:9,855,855,0,0,0.0751569,0.0109497
capacity,80211be,nMidi,12,1,12,192.168.1.7:49153,192.168.1.1:9,754,754,0,0,0.0717597,0.0105452
capacity,80211be,nMidi,12,2,1,192.168.1.10:49153,192.168.1.1:9,765,765,0,0,0.0836236,0.0104207
capacity,80211be,nMidi,12,2,2,192.168.1.13:49153,192.168.1.1:9,836,836,0,0,0.0687907,0.00651767
capacity,80211be,nMidi,12,2,3,192.168.1.11:49153,192.168.1.1:9,900,900,0,0,0.0766504,0.00824193
capacity,80211be,nMidi,12,2,4,192.168.1.12:49153,192.168.1.1:9,872,872,0,0,0.0715162,0.00765215
capacity,80211be,nMidi,12,2,5,192.168.1.5:49153,192.168.1.1:9,851,851,0,0,0.0876246,0.00998702
capacity,80211be,nMidi,12,2,6,192.168.1.4:49153,192.168.1.1:9,927,927,0,0,0.0856591,0.00958767
capacity,80211be,nMidi,12,2,7,192.168.1.9:49153,192.168.1.1:9,979,979,0,0,0.0698139,0.00506233
capacity,80211be,nMidi,12,2,8,192.168.1.2:49153,192.168.1.1:9,855,855,0,0,0.0705158,0.00797308
capacity,80211be,nMidi,12,2,9,192.168.1.3:49153,192.168.1.1:9,794,794,0,0,0.0707854,0.00514569
capacity,80211be,nMidi,12,2,10,192.168.1.6:49153,192.168.1.1:9,970,970,0,0,0.0754905,0.00815328
capacity,80211be,nMidi,12,2,11,192.168.1.8:49153,192.168.1.1:9,843,843,0,0,0.0668784,0.00346883
capacity,80211be,nMidi,12,2,12,192.168.1.7:49153,192.168.1.1:9,867,867,0,0,0.0714296,0.00703468
capacity,80211be,nMidi,12,3,1,192.168.1.11:49153,192.168.1.1:9,924,924,0,0,0.0740884,0.00790293
capacity,80211be,nMidi,12,3,2,192.168.1.13:49153,192.168.1.1:9,916,916,0,0,0.0747099,0.00701275
capacity,80211be,nMidi,12,3,3,192.168.1.7:49153,192.168.1.1:9,921,921,0,0,0.0760257,0.00786493
capacity,80211be,nMidi,12,3,4,192.168.1.4:49153,192.168.1.1:9,810,810,0,0,0.0707259,0.00701115
capacity,80211be,nMidi,12,3,5,192.168.1.12:49153,192.168.1.1:9,785,785,0,0,0.068353,0.00457835
capacity,80211be,nMidi,12,3,6,192.168.1.2:49153,192.168.1.1:9,813,813,0,0,0.0672922,0.00435494
capacity,80211be,nMidi,12,3,7,192.168.1.3:49153,192.168.1.1:9,850,850,0,0,0.0747702,0.0100061
capacity,80211be,nMidi,12,3,8,192.168.1.5:49153,192.168.1.1:9,905,905,0,0,0.0668641,0.00431495
capacity,80211be,nMidi,12,3,9,192.168.1.9:49153,192.168.1.1:9,733,733,0,0,0.0704202,0.00740854
capacity,80211be,nMidi,12,3,10,192.168.1.10:49153,192.168.1.1:9,900,900,0,0,0.0802184,0.0103427
capacity,80211be,nMidi,12,3,11,192.168.1.6:49153,192.168.1.1:9,847,847,0,0,0.0735132,0.00770213
capacity,80211be,nMidi,12,3,12,192.168.1.8:49153,192.168.1.1:9,932,932,0,0,0.07022,0.00656549
capacity,80211be,nMidi,12,4,1,192.168.1.12:49153,192.168.1.1:9,961,961,0,0,0.0699038,0.00565155
capacity,80211be,nMidi,12,4,2,192.168.1.8:49153,192.168.1.1:9,959,959,0,0,0.0721411,0.00689747
capacity,80211be,nMidi,12,4,3,192.168.1.2:49153,192.168.1.1:9,869,869,0,0,0.0673998,0.0050816
capacity,80211be,nMidi,12,4,4,192.168.1.7:49153,192.168.1.1:9,876,876,0,0,0.075204,0.00569608
capacity,80211be,nMidi,12,4,5,192.168.1.3:49153,192.168.1.1:9,869,869,0,0,0.0745451,0.00848781
capacity,80211be,nMidi,12,4,6,192.168.1.6:49153,192.168.1.1:9,805,805,0,0,0.0673685,0.00320704
capacity,80211be,nMidi,12,4,7,192.168.1.9:49153,192.168.1.1:9,903,903,0,0,0.0697024,0.00413739
capacity,80211be,nMidi,12,4,8,192.168.1.10:49153,192.168.1.1:9,871,871,0,0,0.0671512,0.00420128
capacity,80211be,nMidi,12,4,9,192.168.1.11:49153,192.168.1.1:9,874,874,0,0,0.0719572,0.00592453
capacity,80211be,nMidi,12,4,10,192.168.1.4:49153,192.168.1.1:9,806,806,0,0,0.0690697,0.00563442
capacity,80211be,nMidi,12,4,11,192.168.1.13:49153,192.168.1.1:9,846,846,0,0,0.0682286,0.00555086
capacity,80211be,nMidi,12,4,12,192.168.1.5:49153,192.168.1.1:9,814,814,0,0,0.0682415,0.00470271
capacity,80211be,nMidi,12,5,1,192.168.1.8:49153,192.168.1.1:9,918,918,0,0,0.0721554,0.00814703
capacity,80211be,nMidi,12,5,2,192.168.1.7:49153,192.168.1.1:9,860,860,0,0,0.0715611,0.00527959
